Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,,Tm [°C],p [mbar],Salinity [g/1000g],T_internal [°C],Error
16.04.26 12:22:02,59.85,211.84,178.48,46.88,160.69,174.17,152.62,58.34,161.74,172.74,146.02,44.42,157.87,146.02,142.57,137.76,92.06,144.29,180.28,204.03,106.14,248.9,249.68,249.29,248.51,,25,965,0,25.27,
16.04.26 12:22:18,60.12,212.97,178.84,47.18,160.33,173.1,151.58,58.65,160.69,170.6,145.68,44.11,158.22,145.68,141.88,137.76,92.71,143.95,181.36,204.77,105.48,249.29,249.68,249.68,249.68,,25,965,0,25.26,
16.04.26 12:22:33,60.37,212.22,177.76,46.57,161.04,172.39,149.84,58.65,157.52,169.53,143.26,43.5,157.17,144.99,141.19,135.7,92.39,143.6,180.28,204.03,104.16,248.51,249.29,248.9,248.9,,25,965,0,25.26,
16.04.26 12:22:48,60.62,212.22,178.48,46.57,159.98,172.74,148.45,57.4,158.93,169.89,143.26,42.89,158.22,143.95,141.19,136.39,91.74,144.29,180.64,204.4,103.83,248.51,248.9,249.29,248.51,,25,965,0,25.27,
16.04.26 12:23:03,60.87,212.22,179.2,46.57,159.98,170.25,148.1,55.53,159.28,169.18,142.91,42.89,157.52,144.29,140.85,136.73,92.06,143.6,181,204.77,102.84,248.9,249.29,249.68,249.68,,25,965,0,25.26,
16.04.26 12:23:18,61.12,212.22,178.84,46.26,157.87,170.25,146.02,53.67,158.22,168.82,141.88,41.05,156.82,144.29,139.82,135.02,90.44,142.91,180.28,204.03,101.86,248.12,249.29,248.51,247.34,,25,965,0,25.27,
16.04.26 12:23:33,61.37,211.47,179.2,46.26,158.57,169.53,145.68,53.98,159.98,168.47,142.57,40.13,157.17,145.68,140.5,134.34,89.79,143.6,180.28,204.4,103.5,248.9,249.29,248.51,248.9,,25,965,0,25.26,
16.04.26 12:23:48,61.62,211.1,178.48,45.65,157.17,168.11,143.95,54.29,159.28,167.4,141.88,41.97,156.47,144.99,139.13,135.02,89.15,142.22,179.92,204.4,101.2,248.51,248.9,248.51,247.73,,25,965,0,25.26,
16.04.26 12:24:03,61.87,212.22,179.92,45.65,157.52,168.82,144.64,54.29,159.98,167.76,140.85,41.97,156.82,147.06,138.44,134.68,89.79,141.88,179.92,204.03,100.87,248.51,248.9,248.9,247.73,,25,965,0,25.26,
16.04.26 12:24:18,62.12,213.34,180.28,45.34,156.82,168.47,144.29,54.29,155.77,166.69,141.19,41.36,155.77,146.37,137.41,134.68,88.5,140.5,179.2,203.66,100.87,248.9,249.68,248.51,248.12,,25,965,0,25.26,
16.04.26 12:24:33,62.37,212.59,179.92,45.03,157.17,168.47,143.95,54.29,156.47,167.05,141.54,40.13,155.77,144.99,137.76,135.02,87.85,140.16,178.48,203.66,100.87,248.9,249.29,248.51,248.12,,25,965,0,25.26,
16.04.26 12:24:48,62.62,212.22,179.2,44.72,157.52,168.11,141.54,53.67,155.07,167.05,140.85,40.13,156.12,145.33,137.76,134.68,87.21,140.16,177.76,204.03,100.87,247.73,248.9,248.9,248.12,,25,965,0,25.26,
16.04.26 12:25:03,62.87,211.47,178.48,44.42,156.47,168.82,139.82,53.67,155.42,167.76,141.54,41.05,156.12,145.68,138.1,134,86.88,139.47,178.48,203.66,101.86,248.9,249.68,248.9,248.51,,25,965,0,25.26,
16.04.26 12:25:18,63.12,212.59,178.12,44.11,155.07,168.82,138.1,52.74,154.72,167.76,141.54,39.83,155.77,145.68,137.76,134.68,86.24,139.13,179.2,203.29,101.86,248.51,249.29,248.12,248.12,,25,965,0,25.26,
16.04.26 12:25:34,63.38,212.59,177.4,44.11,154.02,168.47,140.16,51.19,153.32,168.47,139.47,39.83,155.42,143.95,137.76,134.68,85.27,137.76,179.56,202.18,103.83,249.29,248.9,249.29,248.51,,25,965,0,25.26,
16.04.26 12:25:49,63.63,211.84,177.76,43.8,154.02,168.82,141.19,51.81,152.62,167.76,138.1,38.61,155.77,142.57,136.73,135.02,85.27,137.07,180.28,203.29,103.5,248.9,250.46,248.51,249.29,,25,965,0,25.27,
16.04.26 12:26:04,63.88,211.84,176.32,43.8,153.67,169.18,141.54,52.12,152.62,168.11,138.1,38.31,155.07,140.85,136.73,135.36,85.27,137.07,181,202.92,103.5,249.29,249.29,249.68,249.68,,25,965,0,25.27,
16.04.26 12:26:19,64.13,211.47,174.17,43.5,153.67,169.18,140.85,51.81,151.93,168.11,137.07,37.7,153.67,137.76,135.7,135.02,83.98,137.07,181,203.29,105.81,249.29,249.68,248.12,248.51,,25,965,0,25.26,
16.04.26 12:26:34,64.38,211.84,172.03,43.5,153.67,169.53,139.47,49.96,152.62,167.4,136.73,38,152.97,134.68,135.7,136.73,85.27,139.47,180.64,202.18,104.16,248.51,249.68,249.29,248.9,,25,965,0,25.26,
16.04.26 12:26:49,64.63,212.59,169.89,43.5,153.32,168.82,139.47,50.27,152.97,167.05,136.73,37.7,151.58,133.31,134.68,137.07,83.66,140.16,181.36,201.81,103.17,249.29,250.46,249.68,249.29,,25,965,0,25.26,
16.04.26 12:27:04,64.88,211.84,168.11,43.19,152.28,168.11,138.1,51.19,149.84,167.05,136.05,38.61,149.14,131.61,133.31,135.7,81.42,139.13,180.28,201.07,102.19,248.9,249.29,249.29,249.29,,25,965,0,25.27,
16.04.26 12:27:19,65.13,211.84,168.47,42.58,153.67,168.11,137.76,50.88,153.32,166.34,136.05,38.31,145.68,130.25,132.29,136.39,80.78,138.79,179.92,201.81,101.2,248.9,249.29,249.29,249.29,,25,965,0,25.26,
16.04.26 12:27:34,65.38,212.59,167.76,41.97,152.97,168.82,139.13,50.27,151.58,166.34,135.02,36.18,145.33,128.89,132.29,136.05,79.18,138.1,178.84,201.07,100.22,249.29,250.07,249.68,249.29,,25,965,0,25.27,
16.04.26 12:27:49,65.63,210.72,167.76,41.97,152.62,168.11,139.82,49.03,148.8,164.57,135.36,36.48,145.33,128.89,131.95,135.7,78.86,136.39,176.68,201.07,100.22,248.51,249.29,248.9,248.9,,25,965,0,25.26,
16.04.26 12:28:04,65.88,210.72,168.47,41.97,151.93,168.82,141.19,49.03,150.19,164.92,134.68,36.48,145.33,129.57,130.93,136.05,77.58,132.63,176.68,200.7,98.91,249.68,250.46,249.29,249.29,,25,965,0,25.27,
16.04.26 12:28:20,66.15,209.6,167.4,41.97,152.28,167.4,141.19,48.72,149.49,163.86,132.97,35.87,146.02,128.89,130.25,135.7,76.94,128.21,176.32,199.59,97.93,249.29,249.29,248.9,248.9,,25,965,0,25.26,
16.04.26 12:28:35,66.4,209.6,167.4,41.66,151.58,166.69,142.22,48.41,148.8,164.21,132.29,35.27,145.68,128.89,130.59,135.02,76.3,125.17,177.4,200.33,96.62,248.9,250.07,249.29,249.29,,25,965,0,25.27,
16.04.26 12:28:50,66.65,208.86,166.69,41.05,150.88,167.05,141.88,47.8,149.84,164.21,132.63,35.27,146.02,127.88,129.91,134.68,75.98,124.49,177.76,199.22,95.64,248.51,250.07,250.07,248.9,,25,965,0,25.27,
16.04.26 12:29:05,66.9,207.74,163.86,40.44,148.8,167.05,140.85,49.03,147.41,163.15,131.61,34.96,144.99,127.88,131.61,134.68,75.03,124.83,177.04,199.96,94.66,247.73,249.29,248.9,249.29,,25,965,0,25.27,
16.04.26 12:29:20,67.15,206.62,162.45,40.44,148.1,167.76,139.47,48.11,145.33,162.8,131.61,35.57,143.6,127.2,130.59,134.34,75.03,125.51,177.04,199.22,93.69,248.9,250.07,249.68,249.29,,25,965,0,25.29,
16.04.26 12:29:35,67.4,205.51,162.09,40.13,147.06,168.47,138.44,48.72,144.99,162.8,130.59,34.96,142.22,127.2,131.61,134.34,74.71,125.51,177.04,198.49,91.74,248.51,250.07,248.9,249.68,,25,965,0,25.29,
16.04.26 12:29:50,67.65,204.77,162.45,39.52,146.72,168.11,138.1,49.34,145.68,162.45,130.93,35.27,142.91,126.86,131.61,133.31,73.44,125.17,176.68,198.49,90.76,248.51,248.9,249.68,248.51,,25,965,0,25.29,
16.04.26 12:30:05,67.9,204.03,163.86,39.52,146.37,168.47,137.76,47.49,144.64,163.51,130.93,34.96,142.91,127.2,132.29,133.31,73.44,123.82,176.68,197.75,88.82,249.68,250.07,250.07,249.29,,25,965,0,25.27,
