,pl_101,pl_102,pl_104,pl_106,pl_107,pl_111,pl_112,pl_113,pl_118,pl_119
LOC111333998,3.927775032,3.989466897,3.503689916,3.535523885,3.546274108,4.062783538,3.795518056,4.138574664,3.738617891,3.864532407
LOC111334001,2.83321519,2.435329226,2.552041394,2.353897047,2.316147268,2.253162415,2.470130723,2.749230619,2.30478204,2.21924249
LOC111334000,2.395105605,1.961101042,2.553428564,2.513706274,2.216021729,2.354817678,2.171076635,2.344647677,2.301449386,2.291369597
LOC111334016,8.480420097,8.466280531,8.760114506,8.54795496,8.498956452,8.875171026,8.858941358,8.551214335,8.452764926,8.442052315
LOC111334035,5.180913935,4.769635106,4.734979221,4.908432814,4.910574388,5.166121572,4.378141784,4.798273975,4.305306534,4.633244517
LOC111334038,6.728221689,6.889035666,7.483124941,7.582347205,7.484694128,7.686153424,7.479903516,6.93340566,7.153071343,6.808113671
LOC111334036,2.32550005,2.839619723,3.205806594,3.184941675,2.552860493,2.999101559,2.87198413,2.650356235,2.783789405,2.52181654
LOC111334043,1.702984515,1.86709578,1.646749021,2.45442718,2.35411585,1.731837445,1.744332952,2.254119468,2.220393983,2.650836265
LOC111334068,3.496939493,3.107976326,3.209366794,4.001975092,4.01128001,3.519870264,3.34931518,3.281967186,3.382047318,3.254186679
LOC111334066,3.460054688,3.070519174,2.971158864,3.958341877,3.219688065,3.207604254,3.681626778,3.398011408,3.341347718,3.568455588
LOC111334074,3.392703541,2.867539913,3.560283638,3.373790512,3.303826666,3.418300194,3.236016466,3.537290507,3.846743727,3.381035828
LOC111334055,2.93153886,2.545397694,2.361276691,2.759805687,2.951108063,2.695790339,2.964866213,3.176411861,2.79989274,3.004531479
LOC111334056,3.144645847,3.038967887,3.130984304,3.168228323,2.930953,2.466222988,2.869258076,2.500626424,3.005642857,2.94930229
LOC111334076,2.852195318,2.506890205,2.854275716,2.582158712,2.731712285,2.653676068,2.580828635,2.555858192,3.206215214,3.020461321
LOC111334069,4.7952355,4.425510951,4.857127348,5.336763343,5.048796317,4.749764921,5.144885994,4.635860566,5.076167936,4.673321288
LOC111334089,3.109720693,2.756394989,3.009467332,3.31445659,2.579242069,3.25261936,2.915380963,2.772546139,3.237437627,2.992318927
LOC111334090,2.524486501,2.853532563,3.036244777,2.398559846,3.363960209,2.747487264,2.85644619,3.224288041,3.059334776,2.937283242
LOC111334071,2.851126225,2.602633808,3.494312015,3.305288901,2.8727582,2.870368333,2.524043072,2.985332479,2.725697676,2.056866647
LOC111334098,2.621081299,2.451937954,2.059106885,2.452915976,1.910985571,1.733828363,2.219803946,2.291166043,2.246094612,2.313747495
LOC111334059,5.217937337,5.218621682,4.961433073,4.369664156,5.16675826,4.745160216,4.946718448,4.953381829,4.841574017,5.014405598
LOC111334060,1.545902039,1.819018397,1.433219059,1.829490675,1.556147275,1.509608885,1.248726331,1.854258761,2.051410819,1.179827958
LOC111334072,3.468459202,2.993308144,3.459418534,3.998797621,3.421879507,3.451063314,3.277686126,3.419266705,3.109824719,2.770863973
LOC111334096,4.147718371,4.016555125,3.978094293,3.88380254,3.750495397,4.203953442,3.738025291,3.720130265,3.847527899,3.958682739
LOC111334052,9.947165907,10.34238691,9.889781286,9.749401592,9.930371002,10.25672092,10.29643525,10.21200346,9.919692828,10.03114899
LOC111334116,2.476080468,2.728113742,2.792569926,2.413198293,2.578997432,1.953119163,2.427589876,2.333763993,2.689452745,2.883415686
LOC111334120,1.837638562,1.97241352,1.540025276,1.935565417,1.801653308,1.866577202,1.989774545,1.998052569,2.109768053,2.095489127
LOC111334119,1.900065857,1.90589841,1.786605138,2.04988962,2.681450506,3.653106074,2.342459009,2.233720969,1.950017176,2.07930528
LOC111334118,3.26757228,3.761704432,3.612970007,3.406770952,3.767245245,3.657227705,3.360681358,3.559569231,4.03489526,3.636711678
LOC111334112,3.353796517,4.050449206,4.52762434,4.190194956,3.819763579,4.094471642,4.421351017,4.160645977,4.326192251,3.620782574
LOC111334113,4.342635131,4.000382642,5.230628075,5.622783824,5.455010881,4.367502955,4.309945996,4.27521948,4.318841908,3.502043006
LOC111334127,3.677886893,4.260265804,4.398587161,3.683340899,3.818496966,4.382745306,3.863916486,4.517318312,3.697991025,4.22707991
LOC111334128,6.820900856,6.745817788,6.988568767,6.997102327,7.019000542,7.382975548,6.968202446,6.927396903,6.820321979,6.861861545
LOC111334140,4.345631169,4.023639379,4.619800718,4.518850239,4.688309466,4.362403439,4.478423325,4.047254265,4.654661029,4.595389078
LOC111334146,3.86913878,4.149209411,4.131203666,4.352858516,4.141502669,4.024588487,4.004645125,3.975038613,4.034072334,4.428481467
LOC111334145,2.467075299,2.207156497,1.817711238,2.066664266,2.397795144,2.014667405,2.345004257,2.516290611,2.588829776,2.263460837
LOC111334156,6.207343761,6.206619919,6.67404361,7.17324,6.602988433,6.039058015,5.696973308,6.015617393,5.882812749,5.702626394
LOC111334134,1.128442565,1.428086128,1.753534465,2.15280264,2.066826835,1.423780331,1.568733242,1.825771773,1.636151099,1.665828213
LOC111334150,3.746449252,3.613902968,4.44640718,4.616710778,4.480228949,3.891638189,4.263052259,4.094694846,3.440494631,3.983166752
LOC111334162,1.912780723,1.750361775,2.615146023,2.599879916,2.583780677,2.319673199,2.131204409,1.972384824,2.438433642,2.256347231
LOC111334153,4.009095214,4.157665416,3.982633441,3.543034328,3.476028982,3.592122584,4.057517124,3.526297627,3.937058625,3.947317545
LOC111334148,2.439484634,2.382170356,2.857175458,2.952547458,2.826171216,2.97569063,2.676858885,2.763651119,2.682524865,3.024199338
LOC111334138,4.160941786,3.762741667,4.502883967,4.737083738,4.237037478,4.018950259,3.576353575,3.560330464,4.024772353,3.419914332
LOC111334152,2.755664284,2.380346348,2.738591812,2.050653591,2.525104528,2.35552737,2.270953903,2.80429036,2.396493523,2.219754268
LOC111334195,1.652137714,1.949518811,1.58420729,1.662762397,1.8458282,1.909915694,2.134420104,2.256029929,2.458797939,2.280230613
LOC111334199,4.585256646,4.43371732,4.272189696,4.27047083,4.694469635,4.89107891,4.742586781,4.684136787,4.897256154,4.698065603
LOC111334171,1.608131704,1.829065509,1.441286796,1.84093925,2.05547878,1.397151493,2.190724339,1.833674866,1.840730207,1.936432306
LOC111334192,3.361566045,3.40275837,3.105143523,3.123384167,2.801557544,2.725522104,3.006147888,2.378873929,3.246292404,2.939400595
LOC111334194,1.715208251,1.525412989,1.321302219,1.56775495,1.905568168,1.737615175,1.281004236,1.185828444,1.108006781,1.311543731
LOC111334193,1.50975669,1.661945342,1.743475651,1.724869084,1.72358741,1.552670027,1.565387922,1.812409871,1.518660283,1.748583066
LOC111334201,6.583590932,6.312612032,6.827545429,6.942648466,6.933569234,6.764915812,6.622138062,6.597955786,6.766236733,6.236430988
LOC111334204,5.017673154,5.296485531,4.846105424,4.384794302,4.987691068,4.952795276,5.453266952,4.935809989,5.386454255,5.952652801
LOC111334272,1.579787271,1.725133889,1.47190899,1.866328832,1.834779295,1.664639313,1.429546128,1.440186694,1.827084398,1.654183325
LOC111334288,3.88476184,4.008659415,3.804116732,3.9733078,4.073140701,4.826577163,4.314916532,4.070777457,3.823318701,4.033026843
LOC111334290,3.859084705,3.63282613,3.277283479,3.579348925,3.49438502,3.876107531,3.907945481,3.898342053,3.971159515,3.693915869
LOC111334299,3.08930076,2.738062909,3.554410304,3.069035504,3.514949207,3.469663159,3.438036541,3.175512655,3.391635354,3.204268325
LOC111334291,2.812530829,3.165999337,3.767528961,3.770403879,3.256521063,3.497835913,3.188700425,3.452619516,3.235075722,2.981495116
LOC111334294,1.486151524,1.424021892,1.352914444,1.29109281,1.19938617,1.024043606,1.644376738,1.19732987,1.482837052,1.20941166
LOC111334282,4.594932123,4.304233201,4.228582662,4.682993229,4.129932261,4.583350328,4.470190235,4.382855029,4.453290094,4.32596999
LOC111334284,3.237055729,3.212259228,2.802132254,2.863418464,2.959312493,2.954628273,2.62191171,3.258909424,2.890485483,2.849484665
LOC111334287,2.744189812,2.329375797,2.281604383,2.292404826,2.36698931,2.299096509,2.414417796,2.452057106,2.24981197,2.250541959
LOC111334275,5.273943529,4.808418797,5.262599449,5.318887764,5.350263559,5.439933391,5.272386376,4.919643604,5.269931218,5.026990682
LOC111334296,3.021977721,3.153689984,3.560851838,2.927419519,3.256154271,3.35169228,2.57468185,3.001693757,2.7008846,3.029288095
LOC111334321,2.398017864,3.414504414,2.958451561,3.165094119,3.012442408,2.662813547,3.234793699,3.086538822,2.60800623,2.596892858
LOC111334319,1.456235453,1.543005023,2.007362165,1.60242097,1.496651141,1.914561525,1.597905745,2.132697849,1.865433395,1.377029919
LOC111334333,3.500848978,3.934097836,3.562298851,3.493937727,3.81019738,3.874328055,4.561555772,4.219005383,4.068942098,4.131684192
LOC111334334,2.418346382,2.180325949,1.792481323,1.893206709,2.337770778,1.855178974,1.869144933,2.013955054,2.207588947,1.946513758
LOC111334360,2.552676833,2.9211769,2.591815044,2.508138225,2.349796973,2.832405152,2.856578762,2.41850937,2.90328196,2.589076978
LOC111334358,6.478326923,6.485721518,6.447582106,6.409758284,6.463465319,6.662206663,6.445614354,6.599636701,6.625118201,6.636588087
LOC111334359,2.350216991,2.155266069,1.760079453,1.860336666,2.402417098,2.321944341,1.576662332,1.899782884,1.786911265,2.005439116
LOC111334338,2.156952949,2.562101879,2.521861951,2.583462336,2.164970673,1.988616416,2.774442926,2.166934412,2.364900657,2.752720183
LOC111334341,4.12038075,3.91618012,3.897167304,3.998909453,4.148838738,4.520942665,4.16088636,4.091464144,3.99540334,4.407484695
LOC111334339,2.620912575,3.021019064,2.989435381,2.980602078,2.867810596,2.872807051,3.383078157,2.946711006,3.09646707,2.84739828
LOC111334340,5.50227617,5.837857828,5.547713077,5.710120252,5.521681148,5.76336926,5.92490743,5.380769755,6.129829262,5.633896806
LOC111334349,4.411486304,4.50260994,4.512319679,4.365286381,4.375019024,4.498487987,4.141451935,4.065518139,4.368080989,4.626101888
LOC111334352,5.361946138,5.169800695,5.460063985,5.014757019,5.482584074,5.473544828,5.353828308,5.207619778,5.236037224,5.619885193
LOC111334353,2.225369361,2.430249266,1.916055565,1.883722176,2.132866138,2.778421857,1.858899455,1.617266135,1.557659688,2.02683424
LOC111334326,4.691838411,4.634443599,4.487335306,4.625615657,4.00367465,4.732323399,4.633784214,4.694905819,4.394417289,4.375431239
LOC111334328,4.571918596,4.60108636,4.317238912,3.998689894,3.800907637,4.621084145,4.404784082,4.12427351,3.971233954,4.326489627
LOC111334330,2.014469544,1.821949933,1.874826928,1.992923927,1.977151082,1.805893575,1.93542599,2.048523849,2.244142584,2.146059307
LOC111334331,3.816254777,3.943222496,4.015587917,4.355769406,4.029905549,3.967174894,3.834969892,3.88113477,4.331415072,3.786986998
LOC111334332,2.084874297,1.860570841,1.7649792,1.55746198,1.615893018,1.699101828,1.828366485,2.285192928,1.773022745,1.966760285
LOC111334344,3.157077531,3.122887477,3.442165941,3.321056624,3.33217694,3.371652814,3.109425769,3.493585967,3.096387513,3.650688842
LOC111334357,6.168408775,6.138984823,6.159346506,5.47164224,5.894511481,6.520745461,6.268009013,6.261164733,6.153671988,6.199239725
LOC111334354,3.151995738,3.397150174,3.257992275,2.625647883,2.696894257,2.723364922,3.219740092,2.779368618,3.182357535,2.997738764
LOC111334355,3.089272813,3.139827921,3.127362373,2.88923343,3.255202743,3.230664167,3.032060685,3.507515529,3.224141095,3.315936067
LOC111334343,3.046575189,3.324242332,3.526673431,3.18653073,3.35499981,2.959334621,2.982983998,3.384382503,2.815035894,2.454683352
LOC111334379,3.947854271,4.140590826,4.416352123,4.208404076,4.279512185,4.014835234,3.825445334,4.040078656,3.930798588,4.110806816
LOC111334380,5.488447606,5.607597614,5.395183092,5.702165868,5.7589684,5.726212377,5.855219727,5.34249007,5.544529873,5.519276943
LOC111334386,4.100819846,4.061612999,3.805373663,4.054340863,3.834648787,4.319235559,4.185259641,3.881901686,4.300634591,4.270673594
LOC111334396,3.032640513,3.259151676,2.673317583,2.709373633,2.845847105,3.006906577,2.874345323,3.038961775,3.009168228,2.827397767
LOC111334389,4.160952051,4.805078486,4.801813221,4.761413457,4.209587909,4.815916051,4.791150625,4.827879077,4.165056266,4.428523837
LOC111334395,5.198200839,5.354484081,5.23379448,5.067245928,5.295462379,5.433852674,4.627856491,5.04536477,4.9165643,5.064251106
LOC111334397,5.493237976,5.866225935,5.839788971,5.801538409,5.562640229,5.489661533,5.528694504,5.466908214,5.408092741,5.616882048
LOC111334376,1.613046962,1.417200342,1.552932589,1.193479847,1.534110518,1.365170391,1.497096387,1.550865234,1.078666915,1.382622214
LOC111334383,6.405873903,6.501886428,6.640166166,6.582016906,6.491211478,6.54409234,6.144374767,6.834710833,6.216127319,6.50463215
LOC111334384,9.013295959,9.154448233,9.600806507,9.422914222,9.187553062,9.315488178,9.477353565,9.22219806,9.13108382,9.168601976
LOC111334370,2.079930497,2.086736534,1.750494487,1.848974642,1.864807647,1.814657463,2.242166873,2.201289267,2.080179567,1.994530073
LOC111334369,4.858220496,5.188007213,5.149611321,5.556932636,4.565068243,5.074737199,4.936016788,5.112691372,4.564516139,4.923921065
LOC111334400,2.337625616,2.394418194,1.993703746,1.803027472,1.845474813,2.49260984,2.156734907,2.07678253,2.503494203,1.81802193
LOC111334390,1.988689807,1.748477887,1.576930898,1.669194202,1.818539179,1.870872188,1.660714134,2.302397573,1.492879856,1.654602204
LOC111334404,7.699955134,7.639230773,7.636948777,7.664583872,7.450254815,7.841515304,7.507263256,7.899740633,7.368341102,7.356150963
LOC111334374,5.187025581,5.368674424,5.123759127,4.819615682,4.777599865,5.221338211,5.068443504,5.30116788,5.235779026,5.528541471
LOC111334373,3.2601081,3.19287565,3.052838484,3.538165064,3.109687143,3.100861314,3.339200073,3.197264993,3.034934365,3.226502969
LOC111334372,2.701063356,2.844451076,2.785578275,3.085985063,2.661731063,2.490043849,2.69503421,2.562258976,2.237218574,2.432352404
LOC111334393,2.576093614,2.675600349,2.335441659,2.349630256,2.196184979,2.446005492,2.266418371,2.107539655,2.704781955,2.773398698
LOC111334416,4.775275839,5.093938997,5.753046387,5.897440319,5.762768245,3.735602638,3.762363949,4.208167193,4.13679538,3.325436034
LOC111334411,6.866945997,6.55733883,6.821860221,6.640661065,7.083031692,6.587696459,6.790297489,6.869974762,7.008517622,6.902234764
LOC111334413,2.440471918,2.552143177,2.235077508,2.630601945,2.633051543,2.038975613,2.484282212,2.817981757,2.318111174,2.542374502
LOC111334412,4.109449002,3.810883933,4.376552184,4.149228827,4.175695328,4.827045132,4.500781913,4.817437173,4.725451067,4.470249059
LOC111334430,4.852994081,4.457689732,5.010479334,5.345173804,5.117791165,4.612086948,4.68523673,5.093284173,4.933313348,4.836952019
LOC111334431,1.878091595,1.807319409,1.948557806,2.585950278,2.271254314,1.61562918,1.890405766,2.338311269,2.236393119,2.293195967
LOC111334433,1.73552396,1.807494081,1.569649968,1.492902672,1.687623187,1.862094827,1.770280901,2.232686001,1.605673224,1.91210432
LOC111334435,4.719901928,4.850664229,4.369517071,4.648472202,4.271400839,5.356957042,4.923968082,5.062702042,4.927617414,5.025964829
LOC111334436,3.697063932,3.738180401,3.881749769,4.282789937,3.345298658,3.480254585,3.969838995,3.75704436,3.649049461,3.612979327
LOC111334432,2.50035894,2.45196894,2.821232607,2.928851694,2.5066086,2.619432375,2.641642349,2.358857552,2.560376868,2.29520469
LOC111334434,5.435894855,5.297491616,5.400388162,5.455616341,5.843398426,5.731045447,5.696186616,5.883254523,5.819881159,5.507879272
LOC111334448,4.965372716,5.050515071,4.942170702,4.901027211,4.893186408,4.863491066,4.832898788,5.181266011,4.995812668,5.204728148
LOC111334446,4.79948217,4.606627192,4.845750582,4.537679105,4.759778678,4.852782127,4.470623013,4.674791215,4.1267711,4.268671416
LOC111334443,2.453059015,2.349004505,2.620146795,2.919481168,2.280034221,2.418104119,1.863143957,1.867237415,2.819837586,2.428123663
LOC111334444,4.02381053,4.057751719,3.520306382,3.568902788,3.694917392,3.816360195,3.415488006,3.653004693,3.628799198,3.64028823
LOC111334421,4.01683908,4.055082116,4.446583282,4.543987635,4.399839809,4.139755649,4.12310976,3.875899293,4.377131863,4.488602223
LOC111334418,4.671395216,4.593166718,4.794640697,4.75370046,4.669500895,4.612952729,3.944641819,4.799647023,4.446731946,4.32374399
LOC111334419,9.777550103,9.589444044,9.980872838,9.563293021,9.763651043,9.922970454,9.887441725,9.525443368,9.595702671,9.73806193
LOC111334425,5.810193224,5.569627222,5.309260652,5.613608939,5.288436683,5.123108495,5.325561495,5.234309589,5.735504968,5.562346955
LOC111334449,3.521522307,3.262069931,3.191289375,3.389555845,3.489052114,3.458598024,4.150736948,3.716975219,3.720324773,3.901938603
LOC111334423,2.426953915,2.642034415,2.511726358,2.275837285,2.679122922,3.033728501,2.331759783,2.492040269,2.620048494,2.361591122
LOC111334429,2.677609777,2.528764424,2.982471415,2.791007184,3.095010646,2.422775741,2.440391028,2.723282527,2.794073916,2.463521606
LOC111334427,1.794715145,1.59762341,1.486243072,1.879873557,1.847629562,1.560355156,1.57317238,1.820767039,1.638388001,1.467075665
LOC111334420,3.913097876,2.850911525,3.322711355,3.250448137,3.807287096,2.94748662,2.969312086,3.479871324,3.556368508,3.55678648
LOC111334458,4.775816783,4.531416885,5.270317059,5.041288881,4.671237331,4.330026679,3.853325564,5.075115558,5.342009498,3.632868433
LOC111334474,2.593485436,2.411763114,3.622552816,3.569383598,3.048475321,2.394170481,2.41192414,3.150054845,3.09100305,2.047077245
LOC111334472,2.029116995,1.846628211,2.488343635,2.395027575,1.725153576,1.674340254,1.412200351,1.557784932,1.7525061,1.331588257
LOC111334462,1.644149289,1.787112453,1.54517663,1.636008421,2.007566188,1.840361842,1.747748744,1.8716362,1.582310051,1.7200845
LOC111334475,4.091691185,3.91629476,3.989843873,4.119238088,3.887887427,4.09633934,4.081145353,4.095802826,4.009735535,4.321191335
LOC111334454,6.928083026,6.632243384,6.836788568,6.550529155,6.439134293,7.080735851,6.674431889,6.47980846,6.049053517,6.523410008
LOC111334456,6.02383822,5.746434848,6.256177888,6.045548266,6.48471322,6.197073907,6.181577296,6.095014366,6.342545762,6.211000069
LOC111334457,1.377933701,1.382957112,1.246362898,1.326657068,1.497853456,1.327848125,1.208169423,1.118350228,1.704871939,1.534499859
LOC111334463,1.956954043,1.609544347,1.685597589,1.664351637,1.406211214,1.368781329,1.37904413,1.493903718,1.574661105,1.694003207
LOC111334476,3.428374749,2.919975608,3.136486385,2.763737187,3.60001528,3.597950789,3.267062296,2.821086504,3.51503548,2.916228974
LOC111334459,4.926726168,4.784938728,5.007321235,5.885101887,5.314476792,4.007798864,3.77090176,4.094521071,4.586749796,4.042075661
LOC111334515,4.891922991,4.810970955,4.967117558,4.773181491,4.698889073,4.218446751,4.680406527,4.64929942,4.714761694,4.738537183
LOC111334524,3.09982648,3.109253605,2.419525242,3.053621493,3.1633004,2.99418883,3.162377042,2.312062671,2.996768428,2.743719294
LOC111334516,4.223867828,3.938162963,4.152741746,4.184030486,3.999638081,3.647419395,4.074035794,4.218027803,4.171562285,3.855882738
LOC111334519,1.348449195,1.622540017,1.485963379,1.115923275,1.696290074,1.021622099,1.307204143,1.083596068,1.678260475,0.968480564
LOC111334486,4.230865289,3.404945389,3.484693571,3.287141823,3.139814024,3.204599706,2.469335645,3.423602951,3.202984161,2.720887928
LOC111334505,2.583414189,3.03278891,2.520445295,2.678632132,3.036472192,2.429454775,2.643232721,2.793790133,2.87360108,2.47025977
LOC111334502,4.380363676,4.516980437,4.528145811,4.56035079,4.6875982,4.727414994,4.698480825,4.12484852,4.597888452,4.337608467
LOC111334488,1.822563808,1.958446142,1.802961656,1.918653773,2.224019759,1.735311581,1.865919472,2.060055705,1.809257036,1.738652021
LOC111334498,4.460225791,4.714215479,4.753268732,4.383756096,4.454077248,4.332282781,4.452053317,4.859658639,4.676180245,4.44972975
LOC111334494,3.548142646,3.55800803,3.696474518,3.712709731,3.657391014,3.727456685,3.811901917,3.428653309,3.592661336,3.605395274
LOC111334483,9.592758934,9.506705551,9.845174525,9.611904311,9.476104052,9.836086096,9.76773591,9.423154633,9.319994139,9.557042057
LOC111334520,3.459697664,3.36667107,3.124452774,3.428773836,3.670448025,2.727406092,3.74926001,3.028292867,3.423353855,3.235630574
LOC111334523,3.707875184,3.488747646,3.558043253,3.956183948,3.591880001,3.554112161,3.221194424,3.619778961,3.930312764,3.738019443
LOC111334541,5.56930481,5.669351466,5.507584569,5.478040661,6.039744686,6.398453244,5.981436966,6.728852811,6.155321845,5.926302432
LOC111334527,3.733654442,3.369838495,3.693943119,4.024762484,3.654708317,3.192023738,3.699321467,3.925201789,3.346706089,3.648175176
LOC111334545,5.641431627,5.456939321,5.387520871,5.14257529,5.546355785,5.814192226,5.575888635,5.41154253,5.471218878,5.57882528
LOC111334546,2.492874961,2.271091242,2.352907593,2.368366506,2.632443416,2.463127155,2.65914691,2.447586055,2.854936591,2.140200568
LOC111334551,4.582123021,4.820015376,4.547847538,4.504774552,4.35696402,4.755902403,4.725623814,4.90113292,4.489536104,4.877907203
LOC111334547,5.687348098,5.527063185,5.951216694,6.011727029,6.109432083,6.003845387,5.844706578,5.814873421,5.863225731,5.75017426
LOC111334549,3.527590279,3.765468643,3.878347348,3.773444909,3.162093115,3.6683973,3.966315219,3.976414638,3.937538727,3.70229457
LOC111334534,3.811385254,3.736109211,3.650465972,4.246377802,3.467237491,3.509832592,3.602492301,3.222518798,3.862588778,3.625402662
LOC111334559,5.878366392,6.074036602,6.024364599,6.074065082,5.93092781,5.857373614,5.983481103,6.012865084,5.866442063,5.812409282
LOC111334538,3.204949434,3.666841908,2.88182729,3.380271489,3.367654795,2.781733137,3.07058379,3.219647696,3.436447254,3.44717851
LOC111334539,5.962557158,5.866032596,5.841817532,5.678317883,5.83110431,6.053671176,6.110211625,6.310719656,5.835604077,6.057423786
LOC111334557,4.122630801,4.030976472,4.141260417,4.157723311,3.924019506,4.454723365,4.490770983,3.681007686,4.287685267,4.018334956
LOC111334532,3.32102962,3.118633018,3.095239487,3.216604656,3.141479887,2.715776349,2.736428507,2.545939291,3.177437214,2.86538773
LOC111334540,7.407604174,7.09623768,7.016506657,6.933735694,6.690584637,7.75167839,7.331557271,7.273200928,6.754193981,7.059549384
LOC111334584,2.793815722,2.434701661,2.551256851,2.488470296,2.199648,2.252578251,2.469409646,2.434391531,2.39518578,2.457415217
LOC111334586,4.87024815,4.827511194,5.684772148,5.65852432,5.396406085,5.394818745,5.434578843,5.050686814,5.151217909,4.977894296
LOC111334588,1.284366942,1.912173541,1.531977084,2.201076177,1.516901915,2.213857178,1.960278087,1.598106987,1.569760028,1.507479832
LOC111334585,6.357529311,6.125462132,5.96645809,6.166483992,5.665498109,6.204532295,6.523128093,6.093379096,5.404484338,6.104839293
LOC111334578,3.797250379,3.382782896,4.095069119,4.444940266,3.997846497,3.592052023,3.803665802,4.086768606,3.31442874,3.746917879
LOC111334567,2.333308424,2.795902147,2.468402707,2.745157393,2.760966326,3.314375391,2.874800692,3.018746854,2.998486268,2.678961123
LOC111334566,2.467103124,2.750033475,2.792965875,2.983179563,2.941282936,2.77167901,2.612402459,3.168569021,2.934069641,2.608236437
LOC111334568,2.446226765,2.453589331,2.733454474,2.822298703,3.026537962,2.532327894,2.242236362,2.513024149,2.562270095,2.381737366
LOC111334600,4.540927031,4.771715766,4.481289418,4.238087309,4.435097828,4.018945187,4.254089972,4.189294254,4.521537311,4.711351376
LOC111334608,5.425738091,5.142253958,5.556894636,4.925515394,5.209898659,5.793751483,5.110143614,5.37209303,4.854745673,5.257557993
LOC111334607,1.136535677,1.14164275,0.748344076,0.972800913,0.740771658,1.11445351,0.725703062,0.793924249,1.080581239,1.21144813
LOC111334611,2.936272944,3.248743796,3.162085039,3.05149967,3.362370568,3.329964253,3.290509193,3.266926239,3.535446196,3.18947152
LOC111334601,7.403262915,7.209494248,7.384409752,6.787959849,6.97308444,7.454241544,7.290636507,7.323828176,7.426544578,7.396907676
LOC111334610,2.901026329,2.623685886,3.110594071,3.063100791,2.916384419,2.244198388,2.680358939,2.766957258,2.601918557,2.726853174
LOC111334621,3.987540119,3.973371571,3.986106292,3.441046257,3.943654243,4.072662345,3.860991442,3.478375133,3.848180445,3.704755636
LOC111334623,5.071215373,5.113413784,5.338366805,5.229704826,5.098281799,5.490050362,5.370708922,5.770352149,5.57523999,5.753539356
LOC111334624,3.650857827,3.692524037,3.864204655,3.66877289,3.563028748,3.967284587,3.558619232,3.657044988,3.880144409,3.59762641
LOC111334596,2.301061184,2.307865414,2.20599811,2.472362833,2.602227284,2.523321419,2.255389437,2.269289239,2.621341654,2.702731119
LOC111334590,3.290269086,3.772416253,3.519663537,3.990956107,3.407873377,3.74733313,3.411524282,3.629065844,3.612612323,3.314146755
LOC111334606,4.967016835,4.815030456,4.626109413,5.286984809,5.310050628,5.167125386,5.012113705,5.04820699,4.816640129,5.22183899
LOC111334593,6.619378681,6.711671706,6.696649271,6.489656499,6.696746789,6.249795778,6.400769223,6.433940883,6.197234531,6.584897639
LOC111334594,4.657578921,4.744980462,5.218613679,5.250115482,4.910864676,5.107008539,5.171676655,4.48750844,4.748868974,5.114395581
LOC111334609,3.938292155,4.650315389,4.201324412,4.601316854,4.848541509,4.944010706,4.780648022,3.895296587,4.408917467,4.50525524
LOC111334615,6.645707522,6.227265296,6.772269463,6.995376901,6.515992465,6.972956384,6.859082098,5.951324129,6.588962984,6.057275321
LOC111334620,2.853180623,2.902304262,2.66360087,2.33072112,2.635092573,2.729642898,3.045328568,2.215675564,2.587567259,2.137869322
LOC111334619,2.557604589,2.451290677,2.373361159,2.371122847,2.76446403,2.986611502,2.704488917,2.706369399,2.350879904,3.374552352
LOC111334649,1.63348475,1.276086092,1.15161361,1.212825454,1.141718651,1.114556785,1.733499588,2.003119382,1.760300104,1.400919998
LOC111334645,2.199837986,2.148019506,2.020674825,1.994531681,1.873281172,2.351041824,2.371897449,2.254925659,2.208951827,2.348656252
LOC111334644,4.821257694,4.299312463,4.367715766,4.447925005,5.054091326,4.79069051,5.145884595,4.812170347,5.003178391,5.385740137
LOC111334639,4.235852439,4.333904074,4.217509182,4.386665402,4.409578334,4.105235384,3.743329886,4.114360049,4.37959014,3.829342813
LOC111334637,3.803860726,3.87525321,4.344856347,4.105684009,3.874453623,3.935714832,4.207945123,3.859875802,4.166706074,4.186902792
LOC111334630,4.218966138,3.938749982,4.27348065,3.919327477,3.783576491,4.19269459,3.993765249,4.026359793,3.604929125,3.910071
LOC111334632,5.829300839,5.816346171,5.688685399,5.385758705,5.704201764,6.104982146,5.799669604,5.809140583,5.435283913,5.761254577
LOC111334633,2.323712746,2.830207855,2.629243693,2.139064529,2.281170595,2.613509677,2.546194966,2.818498861,2.63466571,2.789324497
LOC111334642,3.446824032,3.425551426,2.94000154,3.010211829,2.911350603,3.417822322,3.10856512,3.126934479,3.221399025,3.155274606
LOC111334629,3.65283068,3.296508162,3.323345091,3.206316915,4.151364925,3.357925438,3.922052274,3.790327134,3.849781176,3.935753868
LOC111334641,3.110479603,2.760123999,2.427540408,2.569917604,2.720307028,2.811043991,2.569914285,2.4693864,2.822359452,3.110648672
LOC111334634,4.81776479,4.877228585,4.882941186,4.422599431,4.551588097,4.894058276,4.462637824,4.983746709,4.878721876,4.854011165
LOC111334635,1.933147443,2.387993687,1.650376785,1.896726315,2.030155596,1.601559185,2.288458408,1.93141512,2.44683519,2.402569195
LOC111334664,10.55814684,11.14868607,12.37137246,13.0673409,12.32431054,11.63007111,12.91913543,11.75753491,12.36754952,11.79457001
LOC111334680,11.30259355,11.77982021,13.26387398,13.31207594,12.75959238,12.74948036,12.83983734,12.17630718,11.86542069,12.17832725
